job_id,title,company,location,zip_code,state,source,ats,department,is_remote,job_url,job_types,tags,salary,published_at,start_date_raw,modified_at,ingested_at,is_english,work_style,language_requirement,region,date_added,date_expired
sem_akkodis-germany-tech-experts_cloud-infrastructure-engineer_n-rnberg-mittelfranken,Cloud & Infrastructure Engineer (m/w/d),Akkodis Germany Tech Experts GmbH,"Nürnberg, Mittelfranken",90489.0,Bayern,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/12634-BB-642072-7878-6969-S,,,,,2026-07-01,2026-07-01T10:08:20.397,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_akkodis-germany-tech-experts_data-ai-analyst_n-rnberg-mittelfranken,Data & AI Analyst (m/w/d),Akkodis Germany Tech Experts GmbH,"Nürnberg, Mittelfranken",90489.0,Bayern,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/12634-BB-642025-7878-9529-S,,,,,2026-07-01,2026-07-01T10:08:20.315,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_bosch-group_hr-operations-specialist-german-speaking_vecs-s-hu,HR Operations Specialist-German Speaking,Bosch Group,"Vecsés, hu",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000135751906,Full-time,,,2026-07-03T14:39:37.457Z,,2026-07-03T14:39:37.457Z,2026-07-06T07:00:46.082166+00:00,True,onsite,english_only,Hungary,2026-07-06,2026-07-06
sem_bosch-group_kalibr-l-si-s-tesztel-si-folyamatfejleszt-m-rn-k-calibration-and-testing-process-development-engineer_miskolc-hu,Kalibrálási- és tesztelési folyamatfejlesztő mérnök | Calibration- and Testing Process development engineer,Bosch Group,"Miskolc, hu",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000130191630,Full-time,,,2026-06-04T10:51:29.248Z,,2026-06-04T10:51:29.248Z,2026-07-06T07:00:46.082166+00:00,True,onsite,english_only,Hungary,2026-07-06,2026-07-06
sem_bosch-group_masterarbeit-im-qualit-tsmanagement-prozessanalyse-konzepterstellung-f-r-die-r-ckverfolgbarkeit-von-produkten-im-produktlebenszyklus_gunzenhausen-by-de,Masterarbeit im Qualitätsmanagement - Prozessanalyse & Konzepterstellung für die Rückverfolgbarkeit von Produkten im Produktlebenszyklus,Bosch Group,"Gunzenhausen, BY, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000131047634,Full-time,Master Thesis,,2026-06-09T06:26:56.473Z,,2026-06-09T06:26:56.473Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Belarus,2026-07-06,2026-07-06
sem_bosch-group_pflichtpraktikum-hr-digital-content-management_gerlingen-bw-de,Pflichtpraktikum HR Digital Content Management,Bosch Group,"Gerlingen, BW, de",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000135457519,Full-time,,,2026-07-02T09:39:44.200Z,,2026-07-02T09:39:44.200Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bosch-group_senior-specialist-customs-classification-f-m_d-wojew-dztwo-dzkie-pl,Senior Specialist – Customs Classification (f/m),Bosch Group,"Łódź, województwo łódzkie, pl",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/BoschGroup/744000134986699,Full-time,,,2026-06-30T10:59:05.644Z,,2026-06-30T10:59:05.644Z,2026-07-06T07:00:46.082166+00:00,True,onsite,english_only,Poland,2026-07-06,2026-07-06
sem_cancom-austria_data-engineer_bundesland-wien,Data Engineer,CANCOM Austria AG,Bundesland: Wien,,,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/11949-17255311-S,,Data Engineering,,,2026-07-04,2026-07-03T17:12:12.423,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Austria,2026-07-06,2026-07-06
sem_celonis_application-product-manager-ai-system-transformations_munich-germany,Application Product Manager - (AI System Transformations),Celonis,"Munich, Germany",,,direct,greenhouse,Value Engineering,False,https://job-boards.greenhouse.io/celonis/jobs/7788415003?gh_jid=7788415003,,,,,,2026-06-30T12:23:22-04:00,2026-07-06T07:00:46.082166+00:00,True,hybrid,english_only,Germany,2026-07-06,2026-07-06
sem_delivery-hero_account-manager-smb-italy_milano-it,Account Manager SMB Italy,Delivery Hero,"Milano, it",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/DeliveryHero/744000130827688,Full-time,,,2026-06-08T14:53:31.402Z,,2026-06-08T14:53:31.402Z,2026-07-06T07:00:46.082166+00:00,True,onsite,english_only,Italy,2026-07-06,2026-07-06
sem_delivery-hero_accountant-serbia_belgrade-rs,"Accountant, Serbia",Delivery Hero,"Belgrade, rs",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/DeliveryHero/744000127403599,Full-time,,,2026-05-20T10:33:13.865Z,,2026-05-20T10:33:13.865Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Serbia,2026-07-06,2026-07-06
sem_delivery-hero_health-safety-manager-they-she-he_barcelona-es,Health & Safety Manager (They/She/He),Delivery Hero,"Barcelona, es",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/DeliveryHero/744000129186499,Full-time,,,2026-05-29T13:57:09.308Z,,2026-05-29T13:57:09.308Z,2026-07-06T07:00:46.082166+00:00,True,onsite,english_only,Spain,2026-07-06,2026-07-06
sem_delivery-hero_hub-dispatcher-efood-market_athens-gr,HUB Dispatcher (efood market) - Πειραιάς,Delivery Hero,"Athens, gr",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/DeliveryHero/744000115144144,Full-time,,,2026-03-17T08:01:30.859Z,,2026-03-17T08:01:30.859Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Greece,2026-07-06,2026-07-06
sem_delivery-hero_picker-efood-market-part-time_athens-gr,Picker (efood market) - Παγκράτι - part time,Delivery Hero,"Athens, gr",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/DeliveryHero/744000126001319,Full-time,,,2026-05-12T06:35:26.987Z,,2026-05-12T06:35:26.987Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Greece,2026-07-06,2026-07-06
sem_delivery-hero_senior-accountant-serbia_belgrade-rs,"Senior Accountant , Serbia",Delivery Hero,"Belgrade, rs",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/DeliveryHero/744000127402789,Full-time,,,2026-05-20T10:29:02.353Z,,2026-05-20T10:29:02.353Z,2026-07-06T07:00:46.082166+00:00,False,onsite,german_required,Serbia,2026-07-06,2026-07-06
sem_delivery-hero_senior-logistics-operations-specialist_stockholm-stockholm-county,Senior Logistics Operations Specialist,Delivery Hero,"Stockholm, Stockholm County, se",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/DeliveryHero/744000130203549,Full-time,,,2026-06-04T12:09:11.654Z,,2026-06-04T12:09:11.654Z,2026-07-06T07:00:46.082166+00:00,True,onsite,english_only,Sweden,2026-07-06,2026-07-06
sem_delivery-hero_specialist-total-rewards_barcelona-es,"Specialist, Total Rewards",Delivery Hero,"Barcelona, es",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/DeliveryHero/744000135530814,Full-time,,,2026-07-02T15:11:27.771Z,,2026-07-02T15:11:27.771Z,2026-07-06T07:00:46.082166+00:00,True,onsite,english_only,Spain,2026-07-06,2026-07-06
sem_delivery-hero_store-manager-portugal_porto-pt,Store Manager Portugal,Delivery Hero,"Porto, pt",,,direct,smartrecruiters,,False,https://jobs.smartrecruiters.com/DeliveryHero/744000132178250,Full-time,,,2026-06-15T11:34:39.600Z,,2026-06-15T11:34:39.600Z,2026-07-06T07:00:46.082166+00:00,True,onsite,english_only,Portugal,2026-07-06,2026-07-06
sem_evn_data-engineer_maria-enzersdorf,Data Engineer,EVN AG,Maria Enzersdorf,2344.0,Niederösterreich,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/11949-17265814-S,,Data Engineering,,,2026-07-04,2026-07-03T17:10:02.437,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_frankfurter-sparkasse_trainee-im-bereich-controlling-regulatorisches-reporting_frankfurt-am-main,Trainee im Bereich Controlling/Regulatorisches Reporting,Frankfurter Sparkasse,Frankfurt am Main,60311.0,Hessen,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/20345-XSRwAKcF-S,,Junior / Entry Level,,,2026-07-03,2026-07-03T15:58:23.497,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_hygi-de-kg_senior-devops-platform-engineer_telgte,SENIOR DEVOPS & PLATFORM ENGINEER (m/w/d),hygi.de GmbH & Co.KG,Telgte,48291.0,Nordrhein-Westfalen,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1002375249-S,,Cloud / DevOps,,,2026-06-23,2026-06-23T14:57:43.266,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_men-in-motion_systemingenieur-alle-geschlechter_immenstaad-am-bodensee,Systemingenieur (alle Geschlechter),men-in-motion GmbH,Immenstaad am Bodensee,88090.0,Baden-Württemberg,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/19274-69PJ0VIDZBSS5G7G-S,,,,,2026-06-06,2026-06-06T10:15:22.416,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_mp-biomedicals-germany_sales-business-analyst-emea_eschwege,Sales Business Analyst - EMEA,MP Biomedicals Germany GmbH,Eschwege,37269.0,Hessen,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1003326669-S,,,,,2026-07-03,2026-07-03T09:45:40.965,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_ohb-system_cybersecurity-systems-engineer_bremen,Cybersecurity Systems Engineer (m/f/d),OHB-System AG,Bremen,28359.0,Bremen,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/18777-950031501-S,,,,,2026-09-01,2026-06-05T18:02:52.168,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_ohb-system_structural-engineer_bremen,Structural Engineer (m/f/d),OHB-System AG,Bremen,28359.0,Bremen,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/18777-950953434-S,,,,,2026-08-01,2026-06-10T10:51:18.202,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_prognum-automotive_entwicklungsingenieur-hardware-defence_,Entwicklungsingenieur (m/w/d) Hardware Defence,prognum Automotive GmbH,,,Baden-Württemberg,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/15006-k40180.5558-S,,,,,2026-06-17,2026-06-16T10:33:30.77,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_prognum-automotive_system-engineer-defence_,System Engineer (m/w/d) Defence,prognum Automotive GmbH,,,Baden-Württemberg,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/15006-k40180.5547-S,,,,,2026-06-19,2026-06-19T11:51:09.372,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_prognum-automotive_system-engineer-defence_stuttgart,System Engineer (m/w/d) Defence,prognum Automotive GmbH,Stuttgart,70597.0,Baden-Württemberg,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/15006-k40180.4890-S,,,,,2026-06-17,2026-06-16T10:34:16.091,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_rampf-production-systems-kg_software-development-engineer_zimmern-ob-rottweil,Software Development Engineer (m/w/d),RAMPF Production Systems GmbH & Co.KG,Zimmern ob Rottweil,78658.0,Baden-Württemberg,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1003326680-S,,,,,2026-07-03,2026-07-03T09:44:06.744,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_set-software-engineering_scrum-master-mit-erfahrung-in-devops-und-projektleitung-ref-nr-s0250804_n-rnberg-mittelfranken,Scrum Master mit Erfahrung in DevOps und Projektleitung (m/w/d) Ref:.Nr. S0250804,set - software engineering gmbh,"Nürnberg, Mittelfranken",90431.0,Bayern,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1002949312-S,,Cloud / DevOps,,,2026-07-06,2026-07-06T08:23:54.946,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_signal-iduna_devops-engineer-betrieb-entwicklerarbeitsplatz_hamburg,DevOps-Engineer (m/w/d) Betrieb Entwicklerarbeitsplatz,SIGNAL IDUNA,Hamburg,20354.0,Hamburg,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/12288-4868730683-S,,Cloud / DevOps,,,2026-07-01,2026-06-30T07:18:53.14,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_t-v-rheinland-service_ausbildung-kauffrau-kaufmann-f-r-b-romanagement-15608_d-sseldorf,Ausbildung Kauffrau/Kaufmann für Büromanagement (w/m/d) / 15608,TÜV Rheinland Service GmbH,Düsseldorf,40472.0,Nordrhein-Westfalen,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/16129-15608-4-S,,,,,2026-06-24,2026-06-24T15:23:50.044,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_tecfox_fullstack-softwareentwickler_braunschweig,Fullstack Softwareentwickler (m/w/d),TecFox GmbH,Braunschweig,38118.0,Niedersachsen,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1003071269-S,,,,,2026-07-03,2026-07-03T08:03:05.377,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_technische-universit-t-n-rnberg_it-systemadministrator-f-r-department-it-und-hpc-servicekoordination_n-rnberg-mittelfranken,IT-Systemadministrator für Department-IT und HPC-Servicekoordination (m/w/d),Technische Universität Nürnberg,"Nürnberg, Mittelfranken",90461.0,Bayern,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1003317541-S,,,,,2026-07-03,2026-07-03T11:11:15.723,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_vig-vienna-insurance-group_data-scientist_wien-innere-stadt,Data Scientist,VIG - VIENNA INSURANCE GROUP AG,"Wien,Innere Stadt",1010.0,Wien,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/11949-17269639-S,,AI / ML,,,2026-07-03,2026-07-02T17:16:51.995,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Austria,2026-07-06,2026-07-06
sem_42-wolfsburg-berlin_jr-tech-manager-full-time_wolfsburg,Jr. Tech Manager (Full-Time),42 Wolfsburg / Berlin,Wolfsburg,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/42-wolfsburg-berlin/jr-tech-manager-full-time-wolfsburg-308032,entry,"Cloud / DevOps,Junior / Entry Level,System and Network Administration",,,,,2026-07-06T07:00:07.313495+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_a-t-u-auto-teile-unger-handels-kg_devops-engineer_weiden-in-der-oberpfalz,DevOps Engineer (m/w/d),A.T.U Auto-Teile-Unger Handels GmbH & Co. KG,Weiden in der Oberpfalz,92637.0,Bayern,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1002931674-S,,Cloud / DevOps,,,2026-05-28,2026-05-28T14:10:38.154,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_alba-plc-kg_ausbildung-zum-umwelttechnologen-f-r-kreislauf-und-abfallwirtschaft_hoppegarten-mark,Ausbildung zum Umwelttechnologen für Kreislauf- und Abfallwirtschaft (m/w/d),ALBA plc & Co. KG,Hoppegarten (Mark),15366.0,Brandenburg,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1003138074-S,,,,,2026-09-01,2026-06-11T17:10:32.922,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_aldi-einkauf-ohg_technology-consultant-reverse-proxy-und-ips_essen-ruhr,Technology Consultant Reverse Proxy und IPS (m/w/d),ALDI Einkauf SE & Co. OHG,"Essen, Ruhr",45307.0,Nordrhein-Westfalen,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/19594-463760405-S,,,,,2026-07-01,2026-06-10T10:10:37.081,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_alfred-k-rcher-kg_praktikum-in-der-elektro-und-softwareentwicklung_schwaikheim,Praktikum in der Elektro- und Softwareentwicklung,Alfred Kärcher SE & Co. KG,Schwaikheim,71409.0,Baden-Württemberg,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/14953-44273052-626-S,,Internship,,,2026-06-27,2026-06-27T00:00:00,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_alten-consulting-services-stuttgart_r-d-engineer-software-development-all-gender_b-blingen,R&D Engineer Software Development (all gender),ALTEN Consulting Services GmbH Stuttgart,Böblingen,71032.0,Baden-Württemberg,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/13185-506269-1778543-0-S,,,,,2026-06-16,2026-06-15T17:36:07.963,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_amana-shop-de_social-media-nebenjob-content-creatorin-w-f-r-mode-pflege-lifestyle_k-ln,"Social Media Nebenjob: Content Creatorin (w) für Mode, Pflege & Lifestyle",amana-shop.de,Köln,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/amana-shopde/social-media-nebenjob-content-creatorin-w-fur-mode-pflege-lifestyle-koln-224176,"Side,hilfstätigkeit / student",Online Marketing,,,,,2026-07-06T07:00:07.313495+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_amperecloud_field-system-project-engineer-support_berlin,Field System Project Engineer / Support (m/w/d),Amperecloud GmbH,Berlin,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/amperecloud-gmbh/field-system-project-engineer-support-berlin-304288,berufserfahren,IT,,,,,2026-07-06T07:00:07.313495+00:00,True,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_appia-contract_ausbildung-zum-bautechnische-r-konstrukteur-in-bauzeichner-in-2027-praktikum-m-glich_dietersburg,Ausbildung zum Bautechnische/r Konstrukteur/in/Bauzeichner/in(m/w/d) 2027 - Praktikum möglich,APPIA Contract GmbH,Dietersburg,84378.0,Bayern,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1205719326-S,,Internship,,,2027-09-01,2026-03-11T07:09:40.882,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_appia-contract_fach-informatiker-in-system-integration-2026-praktikum-m-glich_dietersburg,Fach­informatiker/in (m/w/d) System­integration 2026 - Praktikum möglich,APPIA Contract GmbH,Dietersburg,84378.0,Bayern,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1204657849-S,,Internship,,,2026-09-01,2026-03-11T07:08:50.206,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_arag_werkstudent-data-science-mit-python-databricks_d-sseldorf,Werkstudent Data Science mit Python & Databricks (m/w/d),ARAG SE,Düsseldorf,40472.0,Nordrhein-Westfalen,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1003331185-S,,"AI / ML,Data Engineering,Working Student",,,2026-07-03,2026-07-03T15:22:09.027,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_audibene_alternative-zum-einzelhandel-in-81927-m-nchen_munich,Alternative zum Einzelhandel in 81927 München,audibene GmbH,Munich,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/audibene-gmbh/alternative-zum-einzelhandel-in-81927-munchen-munich-285558,,Customer Service,,,,,2026-07-06T07:00:07.313495+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_audibene_quereinstieg-h-rakustik-in-81927-m-nchen_munich,Quereinstieg Hörakustik in 81927 München,audibene GmbH,Munich,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/audibene-gmbh/quereinstieg-horakustik-in-81927-munchen-munich-256792,,Customer Service,,,,,2026-07-06T07:00:07.313495+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_audibene_teamassistenz-h-rakustik-in-81927-m-nchen_munich,Teamassistenz Hörakustik in 81927 München,audibene GmbH,Munich,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/audibene-gmbh/teamassistenz-horakustik-in-81927-munchen-munich-260529,,Customer Service,,,,,2026-07-06T07:00:07.313495+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_audius_2nd-level-software-support_weinstadt,2nd Level Software Support (m/w/d),audius SE,Weinstadt,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/audius-se/2nd-level-software-support-weinstadt-73353,berufserfahren,IT,,,,,2026-07-06T07:00:07.313495+00:00,False,onsite,german_required,Other,2026-07-06,2026-07-06
sem_audius_software-support-testing-spezialist-f-r-microsoft-dynamics-crm_weinstadt,Software Support & Testing Spezialist (m/w/d) für Microsoft Dynamics CRM,audius SE,Weinstadt,,,arbeitnow,,,False,https://www.arbeitnow.com/jobs/companies/audius-se/software-support-testing-spezialist-fur-microsoft-dynamics-crm-weinstadt-494190,berufserfahren,IT,,,,,2026-07-06T07:00:07.313495+00:00,False,onsite,german_required,Other,2026-07-06,2026-07-06
sem_aumovio-haupverwaltung_optical-engineer-for-head-up-displays_,Optical Engineer for Head-Up Displays (m/f/d),AUMOVIO SE Haupverwaltung,,,,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/19801-949579570-S,,,,,2026-07-01,2026-06-10T13:40:38.301,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_aumovio-haupverwaltung_praktikum-quality-management-operations-ref5189e_babenhausen-hessen,Praktikum - Quality Management Operations -  REF5189E,AUMOVIO SE Haupverwaltung,"Babenhausen, Hessen",64832.0,Hessen,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/19801-948366259-S,,Internship,,,2026-07-01,2026-06-10T13:40:37.636,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_auteega_bi-data-analytics-consultant-mit-kenntnissen-in-sap-datasphere_bruchsal,BI & Data Analytics Consultant mit Kenntnissen in SAP Datasphere (m/w/d),auteega Gmbh,Bruchsal,76646.0,Baden-Württemberg,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/12288-4868730851-S,,Analytics / BI,,,2026-07-01,2026-06-30T07:36:26.185,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_bayernwerk-netz-ressort-technik_werkstudent-elektrotechnik-datenmanagement_theisseil,Werkstudent Elektrotechnik - Datenmanagement (m/w/d),Bayernwerk Netz GmbH Ressort Technik,Theisseil,92637.0,Bayern,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/12728-244663-1-S,,Working Student,,,2026-06-11,2026-06-11T14:08:47.985,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bechtle_it-system-engineer-virtualisierung_neckarsulm,IT System Engineer - Virtualisierung (w/m/d),Bechtle AG,Neckarsulm,74172.0,Baden-Württemberg,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/15086-44286784-72-S,,,,,2026-07-03,2026-07-03T00:00:00,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_beit_devops-engineer_espelkamp,DevOps Engineer (m/w/d),BEIT GmbH,Espelkamp,32339.0,Nordrhein-Westfalen,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/14820-0064641762-S,,Cloud / DevOps,,,2026-05-09,2026-05-08T13:03:15.097,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_beko_softwareentwickler_monheim-schwaben,Softwareentwickler (m/w/d),beko GmbH,"Monheim, Schwaben",86653.0,Bayern,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1206620915-S,,,,,2026-05-27,2026-05-27T08:20:01.607,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
sem_bennet-consulting_erp-consultant-schwerpunkt-netsuite_,"ERP Consultant, Schwerpunkt NetSuite (m/w/d)",Bennet Consulting GmbH,,,,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/19712-152-1775960-0-S,,,,,2026-07-01,2026-06-30T17:38:07.444,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_blackned_software-test-engineer_berlingen-eifel,Software Test Engineer (m/w/d),blackned GmbH,"Berlingen, Eifel",54570.0,Rheinland-Pfalz,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/13635-3af9ec79_JB5180322-S,,,,,2026-06-24,2026-06-24T14:13:20.05,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_bmw-group_data-architect_m-nchen,Data Architect (m/w/d),BMW Group,München,80809.0,Bayern,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/14225-bdab8aeeb57e8062-S,,,,,2026-07-06,2026-07-06T07:47:50.568,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_bmw-group_data-scientist_m-nchen,Data Scientist (m/w/d),BMW Group,München,80809.0,Bayern,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/14225-8370494a2e544af7-S,,AI / ML,,,2026-07-06,2026-07-06T07:47:49.802,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_bmw-group_software-engineer_m-nchen,Software Engineer (m/w/d),BMW Group,München,80809.0,Bayern,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/14225-5f145357359c1e45-S,,,,,2026-07-06,2026-07-06T07:47:50.695,2026-07-06T07:01:03.142629+00:00,True,onsite,english_only,Germany,2026-07-06,2026-07-06
sem_bmw_intern-data-engineering-business-intelligence-in-financial-services-f-m-x_m-nchen,Intern Data Engineering & Business Intelligence in Financial Services (f/m/x),BMW AG,München,80809.0,Bayern,ba_api,,,False,https://www.arbeitsagentur.de/jobsuche/jobdetail/12462-1567217-1-S,,"Analytics / BI,Internship",,,2026-06-20,2026-06-19T15:46:46.909,2026-07-06T07:01:03.142629+00:00,False,onsite,german_required,Germany,2026-07-06,2026-07-06
